,content_id,content_title,content_type,duration,avg_rating,cast/producer_for_anime,director/studio_for_anime,content_genres,content_description,release_year
371,589,Ginga Nagareboshi Gin,TV,23 min. per ep.,8.12,TV Asahi,Toei Animation,"Action, Adventure, Drama, Shounen","PG-13 - Teens 13 or older
Ginga Nagareboshi Gin is a TV. Genre: Action, Adventure, Drama, Shounen. Produced by TV Asahi, Studio: Toei Animation.",1986
372,15059,Initial D Fifth Stage,TV,27 min. per ep.,8.15,"Avex Entertainment, Animax",SynergySP,"Action, Cars, Sports, Drama, Seinen","PG-13 - Teens 13 or older
Initial D Fifth Stage is a TV. Genre: Action, Cars, Sports, Drama, Seinen. Produced by Avex Entertainment, Animax, Studio: SynergySP.",2012
373,7791,K-On!!,TV,24 min. per ep.,8.14,"Pony Canyon, TBS, Movic, Rakuonsha, Animation Do",Kyoto Animation,"Comedy, Music, School, Slice of Life","PG-13 - Teens 13 or older
K-On!! is a TV. Genre: Comedy, Music, School, Slice of Life. Produced by Pony Canyon, TBS, Movic, Rakuonsha, Animation Do, Studio: Kyoto Animation.",2010
374,17265,Log Horizon,TV,25 min. per ep.,8.09,NHK,Satelight,"Action, Game, Adventure, Magic, Fantasy","PG-13 - Teens 13 or older
Log Horizon is a TV. Genre: Action, Game, Adventure, Magic, Fantasy. Produced by NHK, Studio: Satelight.",2013
375,20815,Sekaiichi Hatsukoi: Valentine-hen,Movie,15 min.,8.1,Kadokawa Shoten,Studio Deen,"Romance, Comedy, Shounen Ai","PG-13 - Teens 13 or older
Sekaiichi Hatsukoi: Valentine-hen is a Movie. Genre: Romance, Comedy, Shounen Ai. Produced by Kadokawa Shoten, Studio: Studio Deen.",2014
376,535,Slayers Next,TV,24 min. per ep.,8.12,"J.C.Staff, TV Tokyo, SoftX",E&amp;G Films,"Adventure, Comedy, Demons, Magic, Fantasy","PG-13 - Teens 13 or older
Slayers Next is a TV. Genre: Adventure, Comedy, Demons, Magic, Fantasy. Produced by J.C.Staff, TV Tokyo, SoftX, Studio: E&amp;G Films.",1996
377,2563,Aria The OVA: Arietta,OVA,30 min.,8.09,"TV Tokyo, Shochiku",Hal Film Maker,"Fantasy, Sci-Fi, Shounen, Slice of Life","G - All Ages
Aria The OVA: Arietta is a OVA. Genre: Fantasy, Sci-Fi, Shounen, Slice of Life. Produced by TV Tokyo, Shochiku, Studio: Hal Film Maker.",2007
378,9963,Detective Conan Movie 15: Quarter of Silence,Movie,1 hr. 49 min.,8.13,"Shogakukan Productions, Tokyo Movie Shinsha, Toho",Unknown,"Adventure, Comedy, Mystery, Police, Shounen","G - All Ages
Detective Conan Movie 15: Quarter of Silence is a Movie. Genre: Adventure, Comedy, Mystery, Police, Shounen. Produced by Shogakukan Productions, Tokyo Movie Shinsha, Toho, Studio: Unknown.",2011
379,32551,Digimon Adventure tri. 3: Kokuhaku,Movie,1 hr. 45 min.,7.96,"Bandai, Ai Addiction",Toei Animation,"Action, Adventure, Comedy, Drama","PG-13 - Teens 13 or older
Digimon Adventure tri. 3: Kokuhaku is a Movie. Genre: Action, Adventure, Comedy, Drama. Produced by Bandai, Ai Addiction, Studio: Toei Animation.",2016
380,2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,Special,32 min.,8.13,"Audio Highs, Miracle Robo",Sunrise,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Mecha, Shounen","PG-13 - Teens 13 or older
Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi is a Special. Genre: Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Mecha, Shounen. Produced by Audio Highs, Miracle Robo, Studio: Sunrise.",2005
381,2762,Igano Kabamaru,TV,23 min. per ep.,8.07,Toho,Group TAC,"Action, Adventure, Comedy, Romance, School, Shounen","PG-13 - Teens 13 or older
Igano Kabamaru is a TV. Genre: Action, Adventure, Comedy, Romance, School, Shounen. Produced by Toho, Studio: Group TAC.",1983
382,14713,Kamisama Hajimemashita,TV,24 min. per ep.,8.14,"TV Tokyo, Dentsu, Sotsu, Pony Canyon, Hakusensha, DAX Production",TMS Entertainment,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo","PG-13 - Teens 13 or older
Kamisama Hajimemashita is a TV. Genre: Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo. Produced by TV Tokyo, Dentsu, Sotsu, Pony Canyon, Hakusensha, DAX Production, Studio: TMS Entertainment.",2012
383,14807,Kara no Kyoukai: Mirai Fukuin,Movie,1 hr. 30 min.,8.09,Notes,ufotable,"Drama, Mystery, Seinen, Supernatural","R - 17+ (violence & profanity)
Kara no Kyoukai: Mirai Fukuin is a Movie. Genre: Drama, Mystery, Seinen, Supernatural. Produced by Notes, Studio: ufotable.",2013
384,81,Mobile Suit Gundam: The 08th MS Team,OVA,24 min. per ep.,8.1,Atelier Musa,Sunrise,"Military, Sci-Fi, Adventure, Drama, Romance, Mecha","PG-13 - Teens 13 or older
Mobile Suit Gundam: The 08th MS Team is a OVA. Genre: Military, Sci-Fi, Adventure, Drama, Romance, Mecha. Produced by Atelier Musa, Studio: Sunrise.",1996
385,9204,Omae Umasou da na,Movie,1 hr. 30 min.,8.08,"TMS Entertainment, MediaNet, Kids Station, Happinet Pictures, Tokyo Theatres",Ajia-Do,"Action, Adventure, Fantasy, Kids","G - All Ages
Omae Umasou da na is a Movie. Genre: Action, Adventure, Fantasy, Kids. Produced by TMS Entertainment, MediaNet, Kids Station, Happinet Pictures, Tokyo Theatres, Studio: Ajia-Do.",2010
386,31098,Ushio to Tora (TV) 2nd Season,TV,24 min. per ep.,8.06,"Sotsu, Showgate, Tokuma Japan Communications, Daiichi Shokai CO., LTD",MAPPA,"Action, Adventure, Comedy, Demons, Supernatural, Shounen","PG-13 - Teens 13 or older
Ushio to Tora (TV) 2nd Season is a TV. Genre: Action, Adventure, Comedy, Demons, Supernatural, Shounen. Produced by Sotsu, Showgate, Tokuma Japan Communications, Daiichi Shokai CO., LTD, Studio: MAPPA.",2016
387,1023,Wolf&#039;s Rain OVA,OVA,23 min. per ep.,8.1,Asatsu DK,Bones,"Sci-Fi, Adventure, Psychological, Supernatural, Drama","PG-13 - Teens 13 or older
Wolf&#039;s Rain OVA is a OVA. Genre: Sci-Fi, Adventure, Psychological, Supernatural, Drama. Produced by Asatsu DK, Studio: Bones.",2004
388,33253,Ajin 2nd Season,TV,24 min. per ep.,7.91,"TOHO animation, King Records",Polygon Pictures,"Action, Mystery, Horror, Supernatural, Seinen","R - 17+ (violence & profanity)
Ajin 2nd Season is a TV. Genre: Action, Mystery, Horror, Supernatural, Seinen. Produced by TOHO animation, King Records, Studio: Polygon Pictures.",2016
389,24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,Movie,1 hr. 45 min.,8.03,Sotsu,SANZIGEN,"Action, Sci-Fi, Seinen","PG-13 - Teens 13 or older
Aoki Hagane no Arpeggio: Ars Nova Cadenza is a Movie. Genre: Action, Sci-Fi, Seinen. Produced by Sotsu, Studio: SANZIGEN.",2015
390,1471,City Hunter 2,TV,25 min. per ep.,8.1,Unknown,Sunrise,"Action, Comedy, Mystery, Shounen","PG-13 - Teens 13 or older
City Hunter 2 is a TV. Genre: Action, Comedy, Mystery, Shounen. Produced by Unknown, Studio: Sunrise.",1988
391,27831,Durarara!!x2 Ten,TV,24 min. per ep.,8.1,Aniplex,Shuka,"Action, Mystery, Supernatural","R - 17+ (violence & profanity)
Durarara!!x2 Ten is a TV. Genre: Action, Mystery, Supernatural. Produced by Aniplex, Studio: Shuka.",2015
392,2924,ef: A Tale of Memories.,TV,24 min. per ep.,8.05,Rondo Robe,Shaft,"Mystery, Drama, Romance","PG-13 - Teens 13 or older
ef: A Tale of Memories. is a TV. Genre: Mystery, Drama, Romance. Produced by Rondo Robe, Studio: Shaft.",2007
393,4672,Ghost in the Shell 2.0,Movie,1 hr. 23 min.,8.08,Unknown,Production I.G,"Action, Sci-Fi, Police, Psychological, Mecha, Seinen","R+ - Mild Nudity
Ghost in the Shell 2.0 is a Movie. Genre: Action, Sci-Fi, Police, Psychological, Mecha, Seinen. Produced by Unknown, Studio: Production I.G.",2008
394,2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,Special,2 hr. 41 min.,8.09,"Bandai Visual, Tokuma Shoten",Production I.G,"Action, Mecha, Sci-Fi","R - 17+ (violence & profanity)
Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven is a Special. Genre: Action, Mecha, Sci-Fi. Produced by Bandai Visual, Tokuma Shoten, Studio: Production I.G.",2006
395,3907,Ginga Sengoku Gunyuuden Rai,TV,25 min. per ep.,8.08,"TV Tokyo, SoftX",E&amp;G Films,"Sci-Fi, Adventure, Space, Romance, Shounen","PG-13 - Teens 13 or older
Ginga Sengoku Gunyuuden Rai is a TV. Genre: Sci-Fi, Adventure, Space, Romance, Shounen. Produced by TV Tokyo, SoftX, Studio: E&amp;G Films.",1994
396,186,Initial D Second Stage,TV,23 min. per ep.,8.16,"OB Planning, Fuji TV",Pastel,"Action, Cars, Sports, Drama, Seinen","PG-13 - Teens 13 or older
Initial D Second Stage is a TV. Genre: Action, Cars, Sports, Drama, Seinen. Produced by OB Planning, Fuji TV, Studio: Pastel.",1999
397,10080,Kami nomi zo Shiru Sekai II,TV,23 min. per ep.,8.07,"TV Tokyo, Geneon Universal Entertainment",Manglobe,"Comedy, Harem, Romance, Shounen, Supernatural","PG-13 - Teens 13 or older
Kami nomi zo Shiru Sekai II is a TV. Genre: Comedy, Harem, Romance, Shounen, Supernatural. Produced by TV Tokyo, Geneon Universal Entertainment, Studio: Manglobe.",2011
398,30885,Noragami Aragoto OVA,OVA,23 min. per ep.,8.09,Unknown,Bones,"Action, Adventure, Comedy, Supernatural, Shounen","PG-13 - Teens 13 or older
Noragami Aragoto OVA is a OVA. Genre: Action, Adventure, Comedy, Supernatural, Shounen. Produced by Unknown, Studio: Bones.",2015
399,21469,Stand By Me Doraemon,Movie,1 hr. 35 min.,8.13,"Toho, Robot Communications","Shirogumi, Shin-Ei Animation","Comedy, Kids, Sci-Fi, Shounen","PG - Children
Stand By Me Doraemon is a Movie. Genre: Comedy, Kids, Sci-Fi, Shounen. Produced by Toho, Robot Communications, Studio: Shirogumi, Shin-Ei Animation.",2014
400,9941,Tiger &amp; Bunny,TV,24 min. per ep.,8.06,"Bandai Visual, Mainichi Broadcasting System, Tohokushinsha Film Corporation",Sunrise,"Action, Mystery, Comedy, Super Power","PG-13 - Teens 13 or older
Tiger &amp; Bunny is a TV. Genre: Action, Mystery, Comedy, Super Power. Produced by Bandai Visual, Mainichi Broadcasting System, Tohokushinsha Film Corporation, Studio: Sunrise.",2011
401,14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,TV,24 min. per ep.,8.11,"Geneon Universal Entertainment, TBS, Delfi Sound, Marvelous AQL, Atelier Musa",Brain&#039;s Base,"Slice of Life, Comedy, Drama, Romance, School","PG-13 - Teens 13 or older
Yahari Ore no Seishun Love Comedy wa Machigatteiru. is a TV. Genre: Slice of Life, Comedy, Drama, Romance, School. Produced by Geneon Universal Entertainment, TBS, Delfi Sound, Marvelous AQL, Atelier Musa, Studio: Brain&#039;s Base.",2013
402,6421,Fullmetal Alchemist: Brotherhood Specials,Special,15 min. per ep.,8.1,"Aniplex, Square Enix",Bones,"Military, Adventure, Drama, Magic, Fantasy, Shounen","PG-13 - Teens 13 or older
Fullmetal Alchemist: Brotherhood Specials is a Special. Genre: Military, Adventure, Drama, Magic, Fantasy, Shounen. Produced by Aniplex, Square Enix, Studio: Bones.",2009
403,21855,Hanamonogatari,TV,25 min. per ep.,8.07,"Aniplex, Kodansha",Shaft,"Comedy, Mystery, Supernatural","R - 17+ (violence & profanity)
Hanamonogatari is a TV. Genre: Comedy, Mystery, Supernatural. Produced by Aniplex, Kodansha, Studio: Shaft.",2014
404,11739,Kimi to Boku. 2,TV,24 min. per ep.,8.07,"TV Tokyo, Aniplex, Square Enix, Nihon Ad Systems, Movic, Kimi To Boku Production Partners",J.C.Staff,"Comedy, Drama, Romance, School, Shounen, Slice of Life","PG-13 - Teens 13 or older
Kimi to Boku. 2 is a TV. Genre: Comedy, Drama, Romance, School, Shounen, Slice of Life. Produced by TV Tokyo, Aniplex, Square Enix, Nihon Ad Systems, Movic, Kimi To Boku Production Partners, Studio: J.C.Staff.",2012
405,2159,Ookiku Furikabutte,TV,25 min. per ep.,8.06,"Aniplex, Mainichi Broadcasting System, TBS, Kodansha, Movic, Rakuonsha",A-1 Pictures,"Comedy, Sports","PG-13 - Teens 13 or older
Ookiku Furikabutte is a TV. Genre: Comedy, Sports. Produced by Aniplex, Mainichi Broadcasting System, TBS, Kodansha, Movic, Rakuonsha, Studio: A-1 Pictures.",2007
406,28297,Ore Monogatari!!,TV,22 min. per ep.,8.07,"VAP, Nippon Television Network, Shueisha",Madhouse,"Comedy, Romance, Shoujo","PG-13 - Teens 13 or older
Ore Monogatari!! is a TV. Genre: Comedy, Romance, Shoujo. Produced by VAP, Nippon Television Network, Shueisha, Studio: Madhouse.",2015
407,29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,Movie,57 min.,8.14,"Shochiku, flying DOG",TYO Animations,"Comedy, Drama, Slice of Life","G - All Ages
Tamayura: Sotsugyou Shashin Part 4 - Ashita is a Movie. Genre: Comedy, Drama, Slice of Life. Produced by Shochiku, flying DOG, Studio: TYO Animations.",2016
408,2154,Tekkon Kinkreet,Movie,1 hr. 51 min.,8.07,"Aniplex, Tokyo MX, Beyond C.",Studio 4°C,"Action, Adventure, Psychological, Supernatural","R - 17+ (violence & profanity)
Tekkon Kinkreet is a Movie. Genre: Action, Adventure, Psychological, Supernatural. Produced by Aniplex, Tokyo MX, Beyond C., Studio: Studio 4°C.",2006
409,6505,There She Is!!,ONA,5 min. per ep.,8.03,SamBakZa,Unknown,"Comedy, Romance","G - All Ages
There She Is!! is a ONA. Genre: Comedy, Romance. Produced by SamBakZa, Studio: Unknown.",2003
410,861,xxxHOLiC,TV,24 min. per ep.,8.08,"TBS, BMG Japan, Kids Station, Kodansha",Production I.G,"Mystery, Comedy, Psychological, Supernatural, Drama","PG-13 - Teens 13 or older
xxxHOLiC is a TV. Genre: Mystery, Comedy, Psychological, Supernatural, Drama. Produced by TBS, BMG Japan, Kids Station, Kodansha, Studio: Production I.G.",2006
411,1689,Byousoku 5 Centimeter,Movie,22 min. per ep.,7.95,Unknown,CoMix Wave Films,"Drama, Romance, Slice of Life","PG-13 - Teens 13 or older
Byousoku 5 Centimeter is a Movie. Genre: Drama, Romance, Slice of Life. Produced by Unknown, Studio: CoMix Wave Films.",2007
412,34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,Special,24 min.,7.86,Unknown,Lerche,"Action, Psychological, Horror, Mystery","R - 17+ (violence & profanity)
Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen is a Special. Genre: Action, Psychological, Horror, Mystery. Produced by Unknown, Studio: Lerche.",2016
413,3665,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,OVA,26 min. per ep.,8.07,Unknown,J.C.Staff,"Military, Sci-Fi, Space, Drama","R - 17+ (violence & profanity)
Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu is a OVA. Genre: Military, Sci-Fi, Space, Drama. Produced by Unknown, Studio: J.C.Staff.",1999
414,9996,Hyouge Mono,TV,25 min. per ep.,8.06,"NHK, Sogo Vision",Bee Train,"Historical, Samurai, Seinen","R - 17+ (violence & profanity)
Hyouge Mono is a TV. Genre: Historical, Samurai, Seinen. Produced by NHK, Sogo Vision, Studio: Bee Train.",2011
415,7711,Karigurashi no Arrietty,Movie,1 hr. 34 min.,8.06,Unknown,Studio Ghibli,Fantasy,"G - All Ages
Karigurashi no Arrietty is a Movie. Genre: Fantasy. Produced by Unknown, Studio: Studio Ghibli.",2010
416,77,Mahou Shoujo Lyrical Nanoha A&#039;s,TV,25 min. per ep.,8.07,"Starchild Records, Omnibus Japan",Seven Arcs,"Action, Comedy, Drama, Magic, Super Power","PG-13 - Teens 13 or older
Mahou Shoujo Lyrical Nanoha A&#039;s is a TV. Genre: Action, Comedy, Drama, Magic, Super Power. Produced by Starchild Records, Omnibus Japan, Studio: Seven Arcs.",2005
417,401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,OVA,42 min. per ep.,8.07,SME Visual Works,Studio Deen,"Romance, Samurai, Historical, Drama, Shounen","R - 17+ (violence & profanity)
Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen is a OVA. Genre: Romance, Samurai, Historical, Drama, Shounen. Produced by SME Visual Works, Studio: Studio Deen.",2001
418,32093,Tanaka-kun wa Itsumo Kedaruge,TV,24 min. per ep.,8.03,"Bandai Visual, Dentsu, Frontier Works, Lantis, Shochiku, Mainichi Broadcasting System, Movic, Yahoo! Japan, Grooove",Silver Link.,"Slice of Life, Comedy, School","PG-13 - Teens 13 or older
Tanaka-kun wa Itsumo Kedaruge is a TV. Genre: Slice of Life, Comedy, School. Produced by Bandai Visual, Dentsu, Frontier Works, Lantis, Shochiku, Mainichi Broadcasting System, Movic, Yahoo! Japan, Grooove, Studio: Silver Link..",2016
419,12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,Movie,1 hr. 32 min.,8.06,"Yahoo! Japan, Good Smile Company, Beyond C.",Studio 4°C,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural","R+ - Mild Nudity
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku is a Movie. Genre: Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural. Produced by Yahoo! Japan, Good Smile Company, Beyond C., Studio: Studio 4°C.",2012
420,7338,Darker than Black: Kuro no Keiyakusha Gaiden,Special,24 min. per ep.,8.05,Square Enix,Bones,"Action, Sci-Fi, Mystery, Super Power","R - 17+ (violence & profanity)
Darker than Black: Kuro no Keiyakusha Gaiden is a Special. Genre: Action, Sci-Fi, Mystery, Super Power. Produced by Square Enix, Studio: Bones.",2010
421,32613,Elsword: El Lady,ONA,11 min. per ep.,6.39,Unknown,DR Movie,"Action, Fantasy","G - All Ages
Elsword: El Lady is a ONA. Genre: Action, Fantasy. Produced by Unknown, Studio: DR Movie.",2016
422,3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,Movie,59 min.,8.03,Unknown,"Artland, Madhouse","Action, Military, Sci-Fi, Space","PG-13 - Teens 13 or older
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai is a Movie. Genre: Action, Military, Sci-Fi, Space. Produced by Unknown, Studio: Artland, Madhouse.",1988
423,645,Hikaru no Go: Journey to the North Star Cup,Special,1 hr. 17 min.,8.06,Dentsu,Studio Pierrot,"Game, Shounen","G - All Ages
Hikaru no Go: Journey to the North Star Cup is a Special. Genre: Game, Shounen. Produced by Dentsu, Studio: Studio Pierrot.",2004
424,11135,Hybrid Child,OVA,25 min. per ep.,8.02,Lantis,Studio Deen,"Drama, Historical, Romance, Sci-Fi, Shounen Ai","PG-13 - Teens 13 or older
Hybrid Child is a OVA. Genre: Drama, Historical, Romance, Sci-Fi, Shounen Ai. Produced by Lantis, Studio: Studio Deen.",2014
425,5781,Isekai no Seikishi Monogatari,OVA,45 min. per ep.,8.02,VAP,"AIC, BeSTACK","Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School","R+ - Mild Nudity
Isekai no Seikishi Monogatari is a OVA. Genre: Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School. Produced by VAP, Studio: AIC, BeSTACK.",2009
426,13767,Junjou Romantica OVA,OVA,22 min. per ep.,8.05,"Kadokawa Shoten, Romantica club !!",Studio Deen,"Comedy, Drama, Romance, Shounen Ai","PG-13 - Teens 13 or older
Junjou Romantica OVA is a OVA. Genre: Comedy, Drama, Romance, Shounen Ai. Produced by Kadokawa Shoten, Romantica club !!, Studio: Studio Deen.",2012
427,5678,Kobato.,TV,24 min. per ep.,8.06,"NHK, NHK-BS2",Madhouse,"Comedy, Drama, Romance, Fantasy","PG-13 - Teens 13 or older
Kobato. is a TV. Genre: Comedy, Drama, Romance, Fantasy. Produced by NHK, NHK-BS2, Studio: Madhouse.",2009
428,6774,Kuuchuu Buranko,TV,23 min. per ep.,8.05,"Dentsu, Fuji TV, Asmik Ace Entertainment, Sony Music Entertainment, Bungeishunjuu",Toei Animation,"Comedy, Psychological, Drama, Seinen","R - 17+ (violence & profanity)
Kuuchuu Buranko is a TV. Genre: Comedy, Psychological, Drama, Seinen. Produced by Dentsu, Fuji TV, Asmik Ace Entertainment, Sony Music Entertainment, Bungeishunjuu, Studio: Toei Animation.",2009
429,1089,Macross: Do You Remember Love?,Movie,1 hr. 55 min.,8.05,"Mainichi Broadcasting System, Studio Nue, Big West","Artland, Tatsunoko Production","Action, Space, Mecha, Romance, Military, Music, Sci-Fi","R - 17+ (violence & profanity)
Macross: Do You Remember Love? is a Movie. Genre: Action, Space, Mecha, Romance, Military, Music, Sci-Fi. Produced by Mainichi Broadcasting System, Studio Nue, Big West, Studio: Artland, Tatsunoko Production.",1984
430,25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,Special,1 hr. 47 min.,8.05,Unknown,Toei Animation,"Adventure, Comedy, Fantasy, Shounen","PG-13 - Teens 13 or older
One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai is a Special. Genre: Adventure, Comedy, Fantasy, Shounen. Produced by Unknown, Studio: Toei Animation.",2014
431,995,Prince of Tennis: The National Tournament,OVA,23 min. per ep.,8.05,"Production I.G, Shueisha",M.S.C,"Action, Comedy, Sports, Shounen","PG-13 - Teens 13 or older
Prince of Tennis: The National Tournament is a OVA. Genre: Action, Comedy, Sports, Shounen. Produced by Production I.G, Shueisha, Studio: M.S.C.",2006
